Unnamed: 0,comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,uf_por_m2,latitud,longitud,distancia_centro_km
2325,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",13333.0,290.0,127.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2978468906-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,104.98425196850394,-33.2811987,-70.6377808,17.706598799830886
2326,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",13118.0,158.0,127.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2978967764-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,103.29133858267716,-33.2811987,-70.6377808,17.706598799830886
2327,Colina,"Depto. En Venta De 2 Dorm., 2 Baños En Chamisero - Chicureo",8500.0,106.0,78.0,2,2,1,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1706097667-depto-en-venta-de-2-dorm-2-banos-en-chamisero-chicureo-_JM,departamento,108.97435897435898,-33.3179814,-70.674529,13.808229612999552
2328,Colina,"Depto. En Venta De 2 Dorm, 2 Baños En Piedra Roja - Chicureo",11290.0,130.0,99.0,2,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2978891276-depto-en-venta-de-2-dorm-2-banos-en-piedra-roja-chicureo-_JM,departamento,114.04040404040404,-33.2811987,-70.6377808,17.706598799830886
2329,Colina,Departamento En Venta En Colina,8600.0,143.0,126.0,2,3,9,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1695619987-departamento-en-venta-en-colina-_JM,departamento,68.25396825396825,-33.3130391,-70.6843776,14.533220758686175
2330,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",11935.0,158.0,127.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1655287401-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,93.97637795275593,-33.2811987,-70.6377808,17.706598799830886
2331,Colina,"Depto. En Venta De 2 Dorm, 3 Baños En Piedra Roja - Chicureo",11828.0,229.0,96.0,3,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1721582649-depto-en-venta-de-2-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,123.20833333333331,-33.2811987,-70.6377808,17.706598799830886
2332,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",12796.0,165.0,131.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2983280156-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,97.6793893129771,-33.2811987,-70.6377808,17.706598799830886
2334,Colina,"Exclusivo Departamento  En Hacienda Chicureo, Exce...",23000.0,241.0,241.0,3,3,9,2,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-2898813694-exclusivo-departamento-en-hacienda-chicureo-exce-_JM,departamento,95.4356846473029,-33.2674803,-70.6402562,19.219721586617847
2335,Colina,"Depto. En Venta De 2 Dorm, 2 Baños En Piedra Roja - Chicureo",10860.0,130.0,99.0,2,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2978917384-depto-en-venta-de-2-dorm-2-banos-en-piedra-roja-chicureo-_JM,departamento,109.6969696969697,-33.2811987,-70.6377808,17.706598799830886
2336,Colina,"Departamento En Primer Piso Con Jardín, Piedra Roj...",25000.0,260.0,260.0,3,4,10,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2898710106-departamento-en-primer-piso-con-jardin-piedra-roj-_JM,departamento,96.15384615384616,-33.2674803,-70.6402562,19.219721586617847
2337,Colina,"Depto. En Venta De 2 Dorm, 2 Baños En Piedra Roja - Chicureo",11828.0,130.0,99.0,2,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2995519204-depto-en-venta-de-2-dorm-2-banos-en-piedra-roja-chicureo-_JM,departamento,119.47474747474747,-33.2811987,-70.6377808,17.706598799830886
2338,Colina,"Depto. En Venta De 2 Dorm, 2 Baños En Piedra Roja - Chicureo",11290.0,130.0,99.0,2,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1655274545-depto-en-venta-de-2-dorm-2-banos-en-piedra-roja-chicureo-_JM,departamento,114.04040404040404,-33.2811987,-70.6377808,17.706598799830886
2339,Colina,"Depto. En Venta De 2 Dorm, 3 Baños En Piedra Roja - Chicureo",13871.0,200.0,96.0,3,2,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1655274553-depto-en-venta-de-2-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,144.48958333333334,-33.2811987,-70.6377808,17.706598799830886
2342,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",12473.0,158.0,127.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2983267188-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,98.21259842519684,-33.2811987,-70.6377808,17.706598799830886
2343,Colina,"Depto. En Venta De 3 Dorm, 3 Baños En Piedra Roja - Chicureo",12473.0,165.0,131.0,3,3,2,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2995519184-depto-en-venta-de-3-dorm-3-banos-en-piedra-roja-chicureo-_JM,departamento,95.21374045801528,-33.2811987,-70.6377808,17.706598799830886
2344,Colina,"Depto. En Venta De 2 Dorm., 2 Baños En Chamisero - Chicureo",9290.0,106.0,78.0,2,2,1,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1681691973-depto-en-venta-de-2-dorm-2-banos-en-chamisero-chicureo-_JM,departamento,119.1025641025641,-33.3179814,-70.674529,13.808229612999552
2345,Colina,Moderno Loft En Condominio,9600.0,130.0,120.0,2,3,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2883224206-moderno-loft-en-condominio-_JM,departamento,80.0,-33.2807926,-70.6367356,17.757243832196046
2347,Colina,Townhouse Con Jardin En Chicureo,7950.0,85.0,85.0,2,2,6,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1671208807-townhouse-con-jardin-en-chicureo-_JM,departamento,93.52941176470588,-33.305306,-70.683151,15.34664208927078
2348,Colina,Tremenda Oportunidad Lugar Rodeado De Áreas Verdes,8090.0,116.0,100.0,2,3,5,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3198818662-tremenda-oportunidad-lugar-rodeado-de-areas-verdes-_JM,departamento,80.9,-33.3105632,-70.673591,14.606499375383216
2349,Colina,Departamento En Venta De 4 Dorm. En Colina,11000.0,370.0,170.0,5,4,16,3,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1714515617-departamento-en-venta-de-4-dorm-en-colina-_JM,departamento,64.70588235294117,-33.3049391,-70.6652413,15.12334522841009
2350,Colina,"Esplendido Townhouse Chicureo, Piscina, Jardines Ver Video",7390.0,120.0,110.0,2,2,5,1,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1680650411-esplendido-townhouse-chicureo-piscina-jardines-ver-video-_JM,departamento,67.18181818181819,-33.305306,-70.683151,15.34664208927078
2351,Colina,Departamento En Venta En Piedra Roja Con Terraza,23000.0,290.0,250.0,5,4,8,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3225323228-departamento-en-venta-en-piedra-roja-con-terraza-_JM,departamento,92.0,-33.2865077,-70.6606146,17.12865081571402
2353,Colina,"Departamento En Venta , Sector La Reserva",9700.0,147.0,125.0,3,4,3,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1602835197-departamento-en-venta-sector-la-reserva-_JM,departamento,77.6,-33.2807926,-70.6367356,17.757243832196046
2354,Colina,Departamento En Venta De 3d Y 2b. En Colina,7890.0,115.0,100.0,2,3,3,2,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-3212064698-departamento-en-venta-de-3d-y-2b-en-colina-_JM,departamento,78.9,-33.3125603,-70.6722031,14.366827697409963
2356,Colina,Departamento En Venta De 3 Dorm. En Colina,9590.0,174.51,103.5,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2895976036-departamento-en-venta-de-3-dorm-en-colina-_JM,departamento,92.65700483091788,-33.2800738,-70.6409045,17.818108238972624
2357,Colina,Townhouse 2 Dorm Chicureo,7390.0,120.0,110.0,2,2,3,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3109346088-townhouse-2-dorm-chicureo-_JM,departamento,67.18181818181819,-33.3039705,-70.686791,15.566144753930384
2359,Colina,Maravilloso Loft 3d En Chicureo,9500.0,120.0,100.0,2,3,0,2,True,False,False,True,True,False,False,https://portalinmobiliario.com/MLC-3124327560-maravilloso-loft-3d-en-chicureo-_JM,departamento,95.0,-33.307549,-70.674331,14.948372633445018
2360,Colina,Departamento En Condominio Chicureo Townhouse (2d-2b)  Co,7700.0,110.0,88.0,2,2,7,1,False,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3194809708-departamento-en-condominio-chicureo-townhouse-2d-2b-co-_JM,departamento,87.5,-33.304778,-70.6914993,15.5858028180079
2362,Colina,En Venta Exclusivo Loft Tipo Townhouse En Chicureo,8600.0,142.0,127.0,2,3,7,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1641531355-en-venta-exclusivo-loft-tipo-townhouse-en-chicureo-_JM,departamento,67.71653543307086,-33.3049391,-70.6652413,15.12334522841009
2363,Colina,Departamento En Venta De 3 Dorm. En Chicureo.,7850.0,115.0,100.0,3,2,3,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1667134293-departamento-en-venta-de-3-dorm-en-chicureo-_JM,departamento,78.5,-33.3125603,-70.6722031,14.366827697409963
2364,Colina,"Lindo Departamento Moderno Town House, Chicureo.",9300.0,150.0,130.0,2,3,0,1,True,False,False,True,True,True,False,https://portalinmobiliario.com/MLC-2978902484-lindo-departamento-moderno-town-house-chicureo-_JM,departamento,71.53846153846153,-33.269648,-70.6568818,18.98165219168352
2365,Colina,"Townhouse En Venta En Avenida El Valle, Chamisero",9300.0,130.0,120.0,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1651691311-townhouse-en-venta-en-avenida-el-valle-chamisero-_JM,departamento,77.5,-33.299953,-70.658617,15.624728737799645
2367,Colina,Se Vende Espacioso Y Moderno Townhouse Chicureo,7950.0,108.0,85.0,2,2,6,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2912782504-se-vende-espacioso-y-moderno-townhouse-chicureo-_JM,departamento,93.52941176470588,-33.2807926,-70.6367356,17.757243832196046
2368,Colina,"Departamento En Venta En Chicureo, Colina Terraza",9900.0,147.0,147.0,3,4,0,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3212619680-departamento-en-venta-en-chicureo-colina-terraza-_JM,departamento,67.34693877551021,-33.3107009,-70.6729662,14.582126314108898
2369,Colina,Cesión De Promesa Townhuse La Nipa Chicureo 2d2b2e1b,8480.0,140.0,140.0,2,2,1,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1683578461-cesion-de-promesa-townhuse-la-nipa-chicureo-2d2b2e1b-_JM,departamento,60.57142857142857,-33.299953,-70.658617,15.624728737799645
2370,Colina,Espectacular Loft En Condominio,9800.0,130.0,120.0,2,3,7,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2878288500-espectacular-loft-en-condominio-_JM,departamento,81.66666666666667,-33.305306,-70.683151,15.34664208927078
2371,Colina,Departamento En Arriendo De 4 Dorm. En Colina,9750.0,147.0,125.0,3,4,0,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3071876786-departamento-en-arriendo-de-4-dorm-en-colina-_JM,departamento,78.0,-33.307549,-70.674331,14.948372633445018
2372,Colina,Departamento En Venta En Piedra Roja Con Jardín,8540.0,108.57,78.58,2,2,0,1,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3234778854-departamento-en-venta-en-piedra-roja-con-jardin-_JM,departamento,108.679053194197,-33.2800738,-70.6409045,17.818108238972624
2373,Colina,Espectacular Loft En Condominio,9800.0,130.0,120.0,2,3,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1605308585-espectacular-loft-en-condominio-_JM,departamento,81.66666666666667,-33.2807926,-70.6367356,17.757243832196046
2375,Colina,"Depto, Chicureo Town House, Continuidad Arriendo. Inversión",7200.0,120.0,100.0,2,2,5,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1645981857-depto-chicureo-town-house-continuidad-arriendo-inversion-_JM,departamento,72.0,-33.307549,-70.674331,14.948372633445018
2376,Colina,Departamento En Venta Chamisero La Reserva,10290.0,147.5,125.0,3,4,3,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1594323799-departamento-en-venta-chamisero-la-reserva-_JM,departamento,82.32,-33.3107009,-70.6729662,14.582126314108898
2377,Colina,Departamento En Venta De 4 Dorm La Reserva. En Colina,9890.0,147.52,124.87,3,4,3,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3212682332-departamento-en-venta-de-4-dorm-la-reserva-en-colina-_JM,departamento,79.20237046528389,-33.3125603,-70.6722031,14.366827697409963
2378,Colina,Departamento En Townhouse De Chicureo,7950.0,101.0,85.0,2,2,5,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2876986702-departamento-en-townhouse-de-chicureo-_JM,departamento,93.52941176470588,-33.2807926,-70.6367356,17.757243832196046
2379,Colina,Departamento En Venta En Piedra Roja Con Terraza,10129.0,158.53,109.88,3,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3234908856-departamento-en-venta-en-piedra-roja-con-terraza-_JM,departamento,92.18238077903167,-33.2800738,-70.6409045,17.818108238972624
2382,Colina,Departamentos Duplex Con Jardín - A Estrenar!- Chicureo,10340.0,151.0,115.0,3,3,1,2,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-3168251964-departamentos-duplex-con-jardin-a-estrenar-chicureo-_JM,departamento,89.91304347826087,-33.2807926,-70.6367356,17.757243832196046
2383,Colina,Precioso Departamento En Alta Vista De Chicureo,10290.0,147.0,125.0,3,4,3,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2910368624-precioso-departamento-en-alta-vista-de-chicureo-_JM,departamento,82.32,-33.2850072,-70.6067104,17.681599132722152
2385,Colina,"Disponible Agosto 2025 Townhouse, Av. Del Valle, Chicureo",9400.0,123.0,123.0,2,3,6,2,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3008183984-disponible-agosto-2025-townhouse-av-del-valle-chicureo-_JM,departamento,76.42276422764228,-33.305306,-70.683151,15.34664208927078
2387,Colina,Townhouse 3 Dorm En Condominio Cerrado Av Del Valle,8600.0,142.0,127.0,2,3,5,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3134783832-townhouse-3-dorm-en-condominio-cerrado-av-del-valle-_JM,departamento,67.71653543307086,-33.3039705,-70.686791,15.566144753930384
2389,Colina,"Departamento En Venta , Sector La Reserva",9700.0,147.0,125.0,3,4,1,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1601746061-departamento-en-venta-sector-la-reserva-_JM,departamento,77.6,-33.3125603,-70.6722031,14.366827697409963
2390,Colina,Venta Departamento Chicureo Sector Chamisero,7390.0,110.0,110.0,2,2,8,1,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3234106162-venta-departamento-chicureo-sector-chamisero-_JM,departamento,67.18181818181819,-33.2807926,-70.6367356,17.757243832196046
2391,Colina,Espectacular  Departamento En Primer Piso Con Jardin .,24500.0,457.41,258.42,4,4,10,2,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-3188710138-espectacular-departamento-en-primer-piso-con-jardin--_JM,departamento,94.80690349044193,-33.2693202,-70.6236774,19.13698950502537
2393,Conchalí,Vista Despejada / Av. Dorsal,2650.0,65.0,62.0,2,3,10,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1675434223-vista-despejada-av-dorsal-_JM,departamento,42.74193548387097,-33.3987971,-70.6720911,5.10993844729173
2394,Conchalí,Departamento En Venta De 3 Dormitorios,2217.0,66.0,64.0,1,3,0,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3056213960-departamento-en-venta-de-3-dormitorios-_JM,departamento,34.640625,-33.3924662,-70.660426,5.427697925196
2395,Conchalí,Tu Nuevo Hogar: Comodidad Y Vistas En Conchalí,2011.0,28.0,29.0,1,1,3,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3188743972-tu-nuevo-hogar-comodidad-y-vistas-en-conchali-_JM,departamento,69.34482758620689,-33.3850816,-70.6792368,6.772147860490227
2396,Conchalí,Venta De Departamento 3d/2b En Conchalí - Rebajado,2900.0,64.0,64.0,2,3,28,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1672397631-venta-de-departamento-3d2b-en-conchali-rebajado-_JM,departamento,45.3125,-33.396145,-70.6693399,5.276999817988616
2397,Conchalí,Estudio Moderno Con Estacionamiento Metro Conchalí,1700.0,27.0,27.0,1,1,6,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1712478793-estudio-moderno-con-estacionamiento-metro-conchali-_JM,departamento,62.96296296296296,-33.395231,-70.676142,5.632824603846972
2400,Conchalí,Departamento Nuevo 2d 1b Descuento Imperdible Independencia,3400.0,45.45,42.89,1,2,2,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3121756550-departamento-nuevo-2d-1b-descuento-imperdible-independencia-_JM,departamento,79.27255770575891,-33.3977756,-70.6699999,5.132956230365895
2404,Conchalí,!!! Imperdible Oportunidad ¡¡¡¡,1444.0,47.0,47.0,1,2,53,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3014612640--imperdible-oportunidad--_JM,departamento,30.72340425531915,-33.3732036,-70.6848679,8.190375981037416
2405,Conchalí,Departamento Nuevo  2 Dormitorios 2 Baños !,2950.0,43.12,41.3,2,2,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3019349554-departamento-nuevo-2-dormitorios-2-banos--_JM,departamento,71.42857142857143,-33.3919879,-70.6733567,5.847339174953363
2406,Conchalí,Departamento Nuevo  Tipo Studio !,1990.0,24.0,24.0,1,1,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3019271472-departamento-nuevo-tipo-studio--_JM,departamento,82.91666666666667,-33.3919879,-70.6733567,5.847339174953363
2407,Conchalí,Departamento Ideal Para Familias,2700.0,46.0,44.0,1,2,6,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3014689996-departamento-ideal-para-familias-_JM,departamento,61.36363636363637,-33.394596,-70.675959,5.687888475404002
2408,Conchalí,Departamento Dos Dormitorios Aviador Acevedo,2640.0,50.47,48.47,1,2,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692768531-departamento-dos-dormitorios-aviador-acevedo-_JM,departamento,54.466680420878895,-33.3952552,-70.6740973,5.545586361094379
2410,Conchalí,Departamento Nuevo / Metro Conchalí,2350.0,32.0,29.0,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2938102168-departamento-nuevo-metro-conchali-_JM,departamento,81.03448275862068,-33.3952552,-70.6740973,5.545586361094379
2411,Conchalí,"Bien Reposeído Santander Venta Depto Puntiagudo, Conchalí",2621.0,48.05,48.05,2,2,5,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2930066402-bien-reposeido-santander-venta-depto-puntiagudo-conchali-_JM,departamento,54.54734651404787,-33.3795163,-70.6757731,7.216783120255498
2412,Conchalí,Departamento Nuevo / Metro Conchali,2990.0,53.0,50.0,1,2,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938232470-departamento-nuevo-metro-conchali-_JM,departamento,59.8,-33.3952552,-70.6740973,5.545586361094379
2414,Conchalí,Venta Depto 2 Habitaciones Conchalí|ureta Bravo Propiedades|,2650.0,47.0,47.0,1,2,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675405951-venta-depto-2-habitaciones-conchaliureta-bravo-propiedades-_JM,departamento,56.38297872340426,-33.3877295,-70.6784148,6.473452439323298
2415,Conchalí,Venta Departamento Conchalí |ureta Bravo Propiedades|,3050.0,60.0,60.0,2,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675470165-venta-departamento-conchali-ureta-bravo-propiedades-_JM,departamento,50.833333333333336,-33.3877295,-70.6784148,6.473452439323298
