comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda
Vitacura,"Impactante Casa En Venta De 6d - 7b En Lo Curro, Vitacura",60000.0,2180.0,596.0,7,6,14,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2983202644-impactante-casa-en-venta-de-6d-7b-en-lo-curro-vitacura-_JM,casa
Vitacura,Moderna Casa En Condominio En Lo Curro,36000.0,1126.0,286.0,4,4,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1641520247-moderna-casa-en-condominio-en-lo-curro-_JM,casa
Vitacura,Santa M. De Manquehue - Casa En Venta - (6d6b) - Vitacura,124900.0,3125.0,1200.0,6,6,31,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1626827579-santa-m-de-manquehue-casa-en-venta-6d6b-vitacura-_JM,casa
Vitacura,Vía Aurora / Lo Curro,27500.0,1000.0,513.0,5,5,22,5,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1629563665-via-aurora-lo-curro-_JM,casa
Vitacura,Camino Del Condor,125000.0,7525.0,1280.0,7,5,18,10,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2996331892-camino-del-condor-_JM,casa
Vitacura,Gran Casa En Lo Curro A Pasos José Alcalde Delano,57000.0,5995.0,450.0,6,5,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1657128629-gran-casa-en-lo-curro-a-pasos-jose-alcalde-delano-_JM,casa
Vitacura,Townhouse Con Linda Vista Panorámica En Seguro Condominio,24890.0,300.0,300.0,5,5,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1664040321-townhouse-con-linda-vista-panoramica-en-seguro-condominio-_JM,casa
Vitacura,Casa En Venta De 6 Dorm. En Vitacura,35000.0,1005.0,553.0,5,6,23,5,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1631861389-casa-en-venta-de-6-dorm-en-vitacura-_JM,casa
Vitacura,Casa De Lujo Con Vista Panorámica En Condominio Privado,28990.0,420.0,350.0,5,5,17,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3241391580-casa-de-lujo-con-vista-panoramica-en-condominio-privado-_JM,casa
Vitacura,Camino Del Condor Condominio,65000.0,5000.0,500.0,5,5,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1650026389-camino-del-condor-condominio-_JM,casa
Vitacura,Casa En Venta En Vitacura,60000.0,5000.0,1329.0,7,8,22,20,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2896972256-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Lo Curro Espectacular Terreno 6600m2 Casa Vista Panoramica,72952.0,6632.0,203.0,3,4,0,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2995593774-lo-curro-espectacular-terreno-6600m2-casa-vista-panoramica-_JM,casa
Vitacura,Gran Casa Venta 6 Dorm Lo Curro,39900.0,5640.0,714.0,6,6,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1687978907-gran-casa-venta-6-dorm-lo-curro-_JM,casa
Vitacura,Casa En Venta De 8 Dorm. En Vitacura,158000.0,14000.0,2600.0,7,8,32,70,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2983255138-casa-en-venta-de-8-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 6 Dorm. En Vitacura,65000.0,4000.0,670.0,5,6,0,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1630054685-casa-en-venta-de-6-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,75000.0,10800.0,1000.0,5,4,0,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2932884182-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Espectacular Vista -lo Curro-recibos 4 Dorm-4 Baños-servicio,29900.0,5020.0,278.75,4,4,49,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2889873008-espectacular-vista-lo-curro-recibos-4-dorm-4-banos-servicio-_JM,casa
Vitacura,"Gran Terreno, En Excelente Ubicacion, Lo Curro",50000.0,5430.0,380.0,3,3,44,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1702939225-gran-terreno-en-excelente-ubicacion-lo-curro-_JM,casa
Vitacura,Lo Curro/ Santa Maria De Manquehue,65000.0,2750.0,550.0,4,4,26,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1650103785-lo-curro-santa-maria-de-manquehue-_JM,casa
Vitacura,Gran Via / Palerio,85000.0,5000.0,5000.0,3,4,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2926779106-gran-via-palerio-_JM,casa
Vitacura,Casa En Venta En Camino El Condor Con Piscina Y Jardín,59000.0,5000.0,400.0,5,5,16,10,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3182249090-casa-en-venta-en-camino-el-condor-con-piscina-y-jardin-_JM,casa
Vitacura,16440 - Lo Curro / Vitacura,47000.0,2000.0,380.0,3,4,9,8,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3199346740-16440-lo-curro-vitacura-_JM,casa
Vitacura,Lo Curro,29900.0,1300.0,252.0,3,3,0,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1672657449-lo-curro-_JM,casa
Vitacura,Casa En Venta En Vitacura,38250.0,4800.0,250.0,4,4,0,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2932987518-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Fabulosa Casa Familiar En Venta Vitacura,32500.0,1077.0,390.0,4,6,21,4,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1616400361-fabulosa-casa-familiar-en-venta-vitacura-_JM,casa
Vitacura,Casa En Venta De 6 Dorm. En Vitacura,39800.0,1080.0,509.0,6,6,0,8,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3130357914-casa-en-venta-de-6-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,28000.0,570.0,379.0,4,5,18,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2934390720-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Amplio Terreno / Casa Mediterranea / Lo Curro Bajo,65000.0,2800.0,545.0,4,5,0,10,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2966397498-amplio-terreno-casa-mediterranea-lo-curro-bajo-_JM,casa
Vitacura,Casa En Venta En Vitacura,74000.0,5000.0,1200.0,6,6,0,12,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2932987512-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa En Venta En Vitacura,52000.0,4000.0,600.0,6,5,0,0,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2932922652-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa En Venta En Vitacura,53500.0,5500.0,900.0,5,4,0,12,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2932974466-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,60000.0,4000.0,750.0,6,5,0,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1726209443-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,22500.0,74.0,283.0,4,4,3,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2906995968-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Casa Tipo Townhouse En Venta De 5 Dorm. En Vitacura,26000.0,231.0,514.0,6,5,25,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1703739815-casa-tipo-townhouse-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,29890.0,5000.0,300.0,3,4,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1630065249-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,22490.0,300.0,300.0,5,5,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1716229751-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,47000.0,5000.0,373.0,4,5,40,8,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3056149040-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,60000.0,4000.0,750.0,6,5,0,0,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1726196727-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Amplio Terreno,38500.0,2143.0,381.0,4,5,2025,5,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3139797788-amplio-terreno-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,38000.0,4700.0,280.0,3,4,0,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2932857586-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,62000.0,2500.0,580.0,4,4,0,0,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2928337654-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Casa !!se Reciben Ofertas ¡¡/lo Curro,62000.0,4000.0,650.0,6,5,14,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3182244390-casa-se-reciben-ofertas-lo-curro-_JM,casa
Vitacura,Hermosa Casa En Venta Con Bosque Propio Y Garage En Lo Curro,78000.0,2959.0,625.0,6,7,0,15,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3174069788-hermosa-casa-en-venta-con-bosque-propio-y-garage-en-lo-curro-_JM,casa
Vitacura,Casa Vía Aurora,75000.0,1000.0,900.0,6,6,25,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978998624-casa-via-aurora-_JM,casa
Vitacura,Lo Curro / Impresionante Vista / Finas Terminaciones Moderna,40000.0,2977.0,517.0,4,3,19,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2966280652-lo-curro-impresionante-vista-finas-terminaciones-moderna-_JM,casa
Vitacura,Casa En Venta En Vitacura,52800.0,5800.0,450.0,3,4,0,10,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2932793454-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 7 Dorm. En Vitacura,75000.0,4100.0,900.0,8,7,0,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1717741829-casa-en-venta-de-7-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 3 Dorm. En Vitacura,54000.0,5000.0,350.0,3,3,10,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2932922548-casa-en-venta-de-3-dorm-en-vitacura-_JM,casa
Vitacura,"Casa En Venta De 6 Dorm. En Lo Curro, Vitacura",39850.0,5640.0,714.0,6,6,0,9,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1630102017-casa-en-venta-de-6-dorm-en-lo-curro-vitacura-_JM,casa
Vitacura,Casa En Venta De 4 Dorm. En Vitacura,37400.0,5800.0,500.0,5,4,0,8,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2932961412-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Vitacura,Vitacura Lo Curro Regia Casa En Gran Terreno,75000.0,3500.0,550.0,5,6,25,8,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3177922824-vitacura-lo-curro-regia-casa-en-gran-terreno-_JM,casa
Vitacura,Lo Curro Via Roja,37500.0,5800.0,550.0,4,5,0,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1650039331-lo-curro-via-roja-_JM,casa
Vitacura,Casa En Venta De 6 Dorm. En Vitacura,75000.0,5100.0,1000.0,5,6,0,19,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2929429844-casa-en-venta-de-6-dorm-en-vitacura-_JM,casa
Vitacura,Vía Aurora I Imponente Arquitectura I Gran Vista Despejada,59900.0,2180.0,596.0,7,6,14,7,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3042222644-via-aurora-i-imponente-arquitectura-i-gran-vista-despejada-_JM,casa
Vitacura,Gran Casa En Lo Curro (112550),59800.0,5000.0,700.0,0,5,25,22,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3217889108-gran-casa-en-lo-curro-112550-_JM,casa
Ñuñoa,Se Vende Por Viaje! Townhouse Hamburgo/echeñique,9800.0,121.0,93.0,3,3,2,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1590924547-se-vende-por-viaje-townhouse-hamburgoechenique-_JM,casa
Ñuñoa,José P. Alessandri /av. Grecia C_423554,7980.0,259.0,129.0,3,3,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1698118249-jose-p-alessandri-av-grecia-c423554-_JM,casa
Ñuñoa,"Venta Casa Antigua Para Remodelar, Ñuñoa Metro Simon Bolivar",5570.0,171.0,101.0,1,5,84,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3198316862-venta-casa-antigua-para-remodelar-nunoa-metro-simon-bolivar-_JM,casa
Ñuñoa,"Casa Ñuñoa 4 Dormitorios, 2 Baños",6290.0,150.0,80.0,3,4,36,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3067299660-casa-nunoa-4-dormitorios-2-banos-_JM,casa
Ñuñoa,Casa En Tranquila Zona Residencial,8690.0,144.0,115.0,3,5,69,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1709438191-casa-en-tranquila-zona-residencial-_JM,casa
Ñuñoa,Dos Casas A Pasos De Futura Línea 7 De Metro Santiago,9000.0,300.0,172.19,3,5,73,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2991336678-dos-casas-a-pasos-de-futura-linea-7-de-metro-santiago-_JM,casa
Ñuñoa,Casa En Venta De 4 Dorm. En Ñuñoa,,168.0,120.0,2,4,63,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3230608800-casa-en-venta-de-4-dorm-en-nunoa-_JM,casa
Ñuñoa,Hermosa Casa Tradicional En Sector Residencial De Ñuñoa.,7900.0,186.0,180.0,1,3,40,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2943649300-hermosa-casa-tradicional-en-sector-residencial-de-nunoa-_JM,casa
Ñuñoa,"Vende Sin Comisión, Chalet En Tranquilo Y Seguro Condominio",6900.0,197.0,120.73,2,3,73,1,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1712549587-vende-sin-comision-chalet-en-tranquilo-y-seguro-condominio-_JM,casa
Ñuñoa,Casa En Venta De 3 Dorm. Cercana A Rodrigo De Araya,,145.0,109.71,2,3,55,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1678042401-casa-en-venta-de-3-dorm-cercana-a-rodrigo-de-araya-_JM,casa
Ñuñoa,"Oportunidad! Casa En Pasaje, Para Remodelar",6400.0,234.0,80.0,2,3,58,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1579775313-oportunidad-casa-en-pasaje-para-remodelar-_JM,casa
Ñuñoa,Sector Colegio Calasanz,12900.0,200.0,351.0,3,5,60,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3125353230-sector-colegio-calasanz-_JM,casa
Ñuñoa,"Amplia Casa Comercial En Venta, Ñuñoa!",7095.0,338.0,160.0,1,2,71,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898751944-amplia-casa-comercial-en-venta-nunoa-_JM,casa
Ñuñoa,"Hermosa, Sólida Y Robusta Casa (ley Pereira), Remodelada.",16450.0,360.0,240.0,4,4,75,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3208560770-hermosa-solida-y-robusta-casa-ley-pereira-remodelada-_JM,casa
Ñuñoa,Emilia Tellez / Ortuzar,11970.0,258.0,114.0,2,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1657783393-emilia-tellez-ortuzar-_JM,casa
Ñuñoa,Ñuñoa Los Cerezos Townhouse Nueva!! Disponibles 2 Unidades,9450.0,151.0,95.0,2,3,1,2,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2905157126-nunoa-los-cerezos-townhouse-nueva-disponibles-2-unidades-_JM,casa
Ñuñoa,Casa En Pje. Ñuñoa Oriente,5040.0,71.0,118.0,2,4,44,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2866590884-casa-en-pje-nunoa-oriente-_JM,casa
Ñuñoa,Duble Almeyda - Juan Moya Morales / Oportunidad De Precio,8500.0,168.0,108.0,3,3,61,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3239268490-duble-almeyda-juan-moya-morales-oportunidad-de-precio-_JM,casa
Ñuñoa,Casa En Venta En Ñuñoa,10800.0,375.0,127.0,2,4,60,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1711025081-casa-en-venta-en-nunoa-_JM,casa
Ñuñoa,"Casa Cercana A Metro Los Orientales, Descuento En Comision!",8090.0,240.0,100.0,2,4,0,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2909233110-casa-cercana-a-metro-los-orientales-descuento-en-comision-_JM,casa
Ñuñoa,Amplia Casa En Venta Villa Frei - Ñuñoa,7500.0,200.0,114.0,2,4,54,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2857384858-amplia-casa-en-venta-villa-frei-nunoa-_JM,casa
Ñuñoa,Casa Remodelada En Ñuñoa Con Descuento En Comision,5600.0,96.0,107.0,2,3,40,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1618804699-casa-remodelada-en-nunoa-con-descuento-en-comision-_JM,casa
Ñuñoa,Nuevo Valor / Casa En Venta De 3 Dorm. En Ñuñoa /,10800.0,304.0,139.0,3,3,75,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978927880-nuevo-valor-casa-en-venta-de-3-dorm-en-nunoa--_JM,casa
Ñuñoa,Amplia Casa / Simón Bolívar - Ortuzar,10500.0,270.0,119.0,3,4,54,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3239268042-amplia-casa-simon-bolivar-ortuzar-_JM,casa
Ñuñoa,Casa En Venta De 3 Dorm. En Ñuñoa,6469.0,223.0,66.0,1,3,57,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3172013712-casa-en-venta-de-3-dorm-en-nunoa-_JM,casa
Ñuñoa,"Casa En Remodelacion, Descuento En Comision",8900.0,252.0,120.0,3,3,50,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2909053916-casa-en-remodelacion-descuento-en-comision-_JM,casa
Ñuñoa,"Casa Pasaje Cerrado, Dos Pisos 3 Dormitorios 2 Baños",8000.0,88.0,99.0,2,3,40,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684991967-casa-pasaje-cerrado-dos-pisos-3-dormitorios-2-banos-_JM,casa
Ñuñoa,"Casas Para Vivir, Emprender O Para 2 Familias. Sin Corredor",13750.0,341.0,200.0,4,5,70,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3227457604-casas-para-vivir-emprender-o-para-2-familias-sin-corredor-_JM,casa
Ñuñoa,Amplia Y Luminosa,23500.0,200.0,200.0,3,4,70,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3185531186-amplia-y-luminosa-_JM,casa
Ñuñoa,"Linda Casa En Tranquila Calle, 3d 2b + Servicios, Ñuñoa",12300.0,437.0,160.0,2,3,83,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1624157635-linda-casa-en-tranquila-calle-3d-2b-43-servicios-nunoa-_JM,casa
Ñuñoa,Casa Con Alto Potencial Comercial Avda.ossa,9900.0,280.0,153.0,2,3,67,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3130349486-casa-con-alto-potencial-comercial-avdaossa-_JM,casa
Ñuñoa,"¡casa Familia, Lista Para Llegar Y Vivir!",13500.0,465.0,148.0,2,5,75,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3014657946-casa-familia-lista-para-llegar-y-vivir-_JM,casa
Ñuñoa,Remodelada: Plaza Dinamarca / Luis Pereira,23500.0,567.0,0.0,5,6,79,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1688436443-remodelada-plaza-dinamarca-luis-pereira-_JM,casa
Ñuñoa,"Super Rebajada, Excelente Oportunidad De Inversión.",9800.0,406.0,180.0,4,7,80,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3198310472-super-rebajada-excelente-oportunidad-de-inversion-_JM,casa
Ñuñoa,Casa En Remodelación Con Acceso Al Parque-descuento Comisión,8900.0,252.0,120.0,3,3,50,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2901251854-casa-en-remodelacion-con-acceso-al-parque-descuento-comision-_JM,casa
Ñuñoa,Preciosa Casa Remodelada En Sector Tranquilo Y Seguro,6850.0,200.0,115.0,4,3,50,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3176618650-preciosa-casa-remodelada-en-sector-tranquilo-y-seguro-_JM,casa
Ñuñoa,En Pasaje: Príncipe De Gales - Coventry,9500.0,146.0,124.0,3,3,63,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692132997-en-pasaje-principe-de-gales-coventry-_JM,casa
Ñuñoa,Plaza Ñuñoa | 4d | 3b | 3 Est | 435m2 Terr. | Bajo Tasación,12500.0,435.0,137.0,3,4,50,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1646163569-plaza-nunoa-4d-3b-3-est-435m2-terr-bajo-tasacion-_JM,casa
Ñuñoa,Casa De Tres Niveles En La Mejor Ubicacion De Ñuñoa,8800.0,250.0,243.0,7,5,22,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2909633788-casa-de-tres-niveles-en-la-mejor-ubicacion-de-nunoa-_JM,casa
Ñuñoa,Casa En Villa Frei Con Amplio Terreno Descuento En Comision,9500.0,266.0,96.0,2,3,50,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1624305919-casa-en-villa-frei-con-amplio-terreno-descuento-en-comision-_JM,casa
